fips,state,name,pop2017,age_under_5_2017,age_over_65_2017,median_age_2017,black_2017,native_2017,asian_2017,pac_isl_2017,other_single_race_2017,two_plus_races_2017,hispanic_2017,white_not_hispanic_2017,speak_english_only_2017,women_16_to_50_birth_rate_2017,hs_grad_2017,some_college_2017,bachelors_2017,veterans_2017,mean_work_travel_2017,broadband_2017,computer_2017,households_2017,persons_per_household_2017,per_capita_income_2017,median_household_income_2017,poverty_2017,poverty_age_under_5_2017,poverty_age_under_18_2017,uninsured_2017,uninsured_age_under_6_2017,uninsured_age_under_19_2017,uninsured_age_over_74_2017,civilian_labor_force_2017,employed_2017,unemployed_2017,unemployment_rate_2017
32009,Nevada,Esmeralda County,850,2.3,28.1,48,0.36,1.18,0,0,3.09,0.41,15.61,80.04,85.3,7.1,90.3,29,16.7,12.3,15.9,57.7,85,494,2.22,21807.66,39405,6.8,0,8.9,20.2,0,14.4,0,524,504,20,3.82
32011,Nevada,Eureka County,1961,4.7,14.4,47.3,0.06,0.84,0,0,0,0,1.56,96.7,99.9,0,91.2,34.8,13.5,12,22.5,72.3,82.6,765,2.25,34963.56,67159,10,0,0,13.6,11.3,7,0,1049,1017,32,3.05
32013,Nevada,Humboldt County,16826,7.6,11.6,35.6,0.32,2.34,0.13,0.01,1.82,1.31,26.45,65.85,78.9,10.8,83.3,33.5,15.2,7.8,29.9,71.6,83.4,6261,2.69,28533.09,69324,9.1,15.8,9.6,16,12.1,15.3,3.9,8303,7956,347,4.18
32015,Nevada,Lander County,5693,7.6,15.5,37.8,0.03,3.58,0.03,0.25,1.02,0.51,26.79,67.79,77.3,17.2,83.3,30.8,13.3,10.6,23.6,69.1,82.5,2183,2.67,30197,79865,13.2,43.9,22.3,9.5,2.6,6.7,0,3171,3027,144,4.54
32017,Nevada,Lincoln County,5223,3.8,21.6,41.6,1.57,1.6,0.51,0,2.26,0.43,8.71,83.72,94.3,4.3,88.2,33.4,21.7,11.5,13.2,74.3,82.1,1930,2.43,28779.42,52971,12.1,22.2,24.6,10.4,0,18.3,0,2053,1957,96,4.68
32019,Nevada,Lyon County,54122,5.6,20.2,43.8,0.52,1.19,0.55,0.1,2.65,2.05,16.22,76.08,86.8,6.1,85.5,39.3,14.7,15.7,29.6,78.7,87.2,20127,2.59,24166.02,50920,13.7,18.9,17.4,11.6,6.5,10.7,0.5,22090,20774,1316,5.96
32021,Nevada,Mineral County,4457,4.6,21.5,46.7,0.39,13.18,2.3,0,1.01,2.2,11.07,58.11,87.8,6.6,86.3,37.6,14,19.7,13.1,66.6,77,1859,2.36,21618.64,39375,20.3,45.6,41.4,15.3,9.3,15.5,0.6,1996,1887,109,5.46
32023,Nevada,Nye County,44202,4.1,28.3,51.6,1.55,0.85,0.85,0.19,3.84,1.29,14.18,77.2,88.4,5.5,85.2,37.1,11.5,16.5,24.4,71.6,85.7,18077,2.37,22882.28,44225,17.3,23.7,26.6,12.7,3.6,9.5,0,16403,15356,1047,6.38
32027,Nevada,Pershing County,6508,4.1,15.1,43.1,2.43,1.64,0.68,0.23,2.49,0.95,23.81,66.12,77.4,11.1,80.9,31.9,13.7,12.4,16.7,62.1,75.9,2018,2.33,25737.34,52308,15,25.8,22.7,16.5,23.4,16.7,0,2645,2526,119,4.5
32029,Nevada,Storey County,4006,3.2,31.8,54.7,0.36,0.68,0.94,0,0.22,1.3,6.71,86.74,95.9,6,94.7,40.3,22.9,13,26.7,78.6,87.3,1665,2.31,34648.05,63607,7.7,15.4,11.6,8.8,0,5.1,0,1969,1871,98,4.98
32031,Nevada,Washoe County,460587,6.1,15,38,1.13,0.81,2.68,0.3,3.11,2.15,23.89,63.74,76.5,5.8,87.6,34.1,29.8,9.4,21.4,80.8,89.8,173519,2.53,31369.17,58595,13.3,19,16.5,11.8,7.8,8.8,1,239119,229118,10001,4.18
32033,Nevada,White Pine County,9592,5.4,15.8,39.4,2.42,3.16,0.38,0.09,0.6,0.43,15.33,72.71,90.5,3.8,84.9,34.2,14.6,9.8,14.2,73.5,83.1,3343,2.5,28622.8,60358,13,16.7,20.7,11.2,3.8,8.1,0,4572,4388,184,4.02
32510,Nevada,Carson City,54745,5.2,19.4,43,0.86,1.26,1.22,0.07,4.58,1.58,23.36,68.06,79.9,4.2,87,36.6,21.6,11.1,18.5,77.9,87.1,22158,2.36,28268.22,49341,14.7,31.2,22.4,11.6,5.1,8.8,0.2,25610,24316,1294,5.05
33001,New Hampshire,Belknap County,60785,4.5,20.3,46.7,0.24,0.14,0.48,0.01,0.07,0.73,1.57,95.26,96.5,6.9,92.4,31.4,31.5,12.3,26.4,82.5,89.4,24579,2.42,33752.89,65834,9.1,22.7,13.6,9.1,0.3,2.6,0.2,30857,30044,813,2.63
33003,New Hampshire,Carroll County,48064,3.8,25.3,51.4,0.25,0.04,0.29,0.01,0.02,0.71,1.37,96.09,97.3,6.1,93.4,29.5,34,11.9,26.2,82.5,90.4,21203,2.21,36047.96,58139,9.2,17.8,11.2,10.8,9.7,6.5,0,23352,22737,615,2.63
33005,New Hampshire,Cheshire County,75960,4.6,18,42.5,0.38,0.09,0.64,0.02,0.17,0.95,1.71,94.51,96.9,4,92.9,28.7,32.6,9.9,23.4,80.8,89.1,30529,2.34,33081.2,60148,10.2,17.9,12.4,8.5,6.2,3.9,0,40461,39416,1045,2.58
33007,New Hampshire,Coos County,31634,3.9,21.9,48,1.2,0.21,0.28,0.06,0.24,0.76,1.71,93.58,88.4,5.6,88.3,29.9,18.3,12.6,20.8,73.4,84.1,13879,2.16,27392.13,45386,13.3,18.7,18,9.7,5.1,3.5,0,14376,13883,493,3.43
33009,New Hampshire,Grafton County,89386,4.2,18.8,42.9,0.61,0.23,1.69,0.03,0.11,0.99,2.22,91.22,93,5.7,92.5,25.3,39.3,8.6,22,80.2,90,34856,2.37,36200.84,61036,10.9,14.4,14.2,9.3,8.2,6,0.8,48495,47437,1058,2.18
33011,New Hampshire,Hillsborough County,409697,5.4,14.4,40.5,1.27,0.06,1.9,0.02,0.46,1.15,6.26,85.67,87.1,5.8,91.8,28.5,36.5,8.5,27.9,87,92.5,158139,2.52,37684.92,75777,8.6,12,10.5,7.3,1.7,2.5,0,231152,224597,6555,2.84
33013,New Hampshire,Merrimack County,149216,4.8,16.6,42.8,0.61,0.07,0.89,0,0.17,0.98,1.98,93.14,94.7,4.6,93.3,30.2,35.2,9.3,26.3,83,89.5,57247,2.47,35246.15,69856,7.7,9.9,8.5,7,2,3.3,0.2,81116,79203,1913,2.36
33015,New Hampshire,Rockingham County,306363,4.6,16,44.1,0.37,0.06,0.96,0,0.27,0.81,2.66,93.16,93.9,4.7,95,29.1,40.6,9.3,30.2,88.2,93.2,119955,2.5,43446.4,85619,4.8,5.8,5.2,5.7,3,3.1,0,181322,176081,5241,2.89
33017,New Hampshire,Strafford County,128613,4.9,13.9,37,0.43,0.02,1.64,0,0.16,1.19,2.21,91.39,93,4.4,92.4,29.2,35.7,9.3,26.7,83,91.2,48543,2.43,34286.42,67805,9.5,13.8,9,7.9,2.8,3.4,0,72363,70660,1703,2.35
33019,New Hampshire,Sullivan County,43077,4.8,19.5,46.1,0.27,0.17,0.31,0.02,0.05,0.88,1.44,95.43,96.8,4.7,90.7,27.3,25.9,11,24.1,78.1,87.6,17780,2.38,30772.69,59419,9.4,14.3,12,8.1,4.3,2.7,0,23057,22550,507,2.2
34001,New Jersey,Atlantic County,269918,5.8,16.3,41.1,7.56,0.17,4.2,0.02,2.82,1.78,18.51,56.39,72.8,4.9,86.3,26.7,26.6,6.3,24.2,78.4,87.2,100660,2.65,29583.02,57514,15.3,30.3,24.1,11.1,5.3,6.1,0.5,121102,112399,8703,7.19
34003,New Jersey,Bergen County,948406,5.3,16.4,41.6,3.01,0.09,8.14,0.02,2.19,1.14,18.86,57.81,60.1,4.1,92,20.3,47.9,4.1,32.3,87.4,91.2,337819,2.74,46158.76,91572,7.2,8.6,8.4,9.2,4.3,5.1,1.2,483324,464527,18797,3.89
34005,New Jersey,Burlington County,448596,5.2,15.9,41.4,8.2,0.04,2.43,0.02,1.09,1.96,7.65,68.27,87,4.8,93.4,27.8,36.8,8.7,29.3,86.3,91.4,164404,2.66,39456.77,82839,6.4,10.6,8.6,5.2,1.6,2.5,0.3,234179,224582,9597,4.1
34007,New Jersey,Camden County,510719,6.2,14.6,38.5,9.69,0.11,2.89,0.02,4.17,1.52,16.12,57.46,79.5,5.7,88.4,26.7,31.1,6.3,28.3,80.6,87.4,187012,2.7,31918.15,65037,13.1,22,19,8.7,2.4,3.3,0.9,256929,243835,13094,5.1
34009,New Jersey,Cape May County,93553,4.7,24.5,48.7,2.27,0.02,0.48,0.04,0.67,0.89,7.35,85.62,90.7,5.3,90.8,26.4,31.3,9.3,22.9,79.9,87.3,39861,2.3,37035.65,62332,10.6,13.4,14.2,6.7,4.6,3.7,0,47088,42780,4308,9.15
34011,New Jersey,Cumberland County,152538,6.6,14.2,36.8,9.59,0.4,0.67,0,3.94,2.28,29.66,47.39,72,5.4,77.9,24.4,14.4,5.8,23.6,71.4,80.9,50596,2.81,23323.49,50000,18.8,26.9,27.7,12.1,3.9,5.8,0.2,66406,61789,4617,6.95
34013,New Jersey,Essex County,808285,6.6,12.8,37.3,20.01,0.13,2.58,0.01,4.95,1.29,22.45,31.12,65.4,5.1,85.3,22.8,34,3.3,34.4,76.2,85.6,280327,2.78,34257.19,57365,16.7,27.4,23.1,13.7,4.8,5.7,1.5,370503,349489,21014,5.67
34015,New Jersey,Gloucester County,292206,5.5,14.5,39.9,5.14,0.01,1.53,0.01,1.1,1.35,5.77,79.13,91.2,4.7,92.5,27.7,31,6.8,29.9,84.5,90.8,104810,2.74,35777.01,81489,7.9,10.3,10.1,5.7,2.4,2.8,0.2,151568,144412,7156,4.72
34017,New Jersey,Hudson County,691643,7,11.2,34.9,6.19,0.16,7.58,0.04,6.72,1.64,43.17,28.77,40.8,5.1,83.7,18.3,39.3,2.5,35.7,81.5,88.3,252352,2.66,34823.31,62681,17.1,23.1,25.5,16.2,3.9,6.3,1.4,362646,346777,15869,4.38
34019,New Jersey,Hunterdon County,125059,4,16.5,45.9,1.35,0.03,1.92,0.01,0.54,0.68,6.21,86.27,89.6,4,94.9,22.5,50.7,5.7,33.9,88.2,92.7,46822,2.59,55456.76,110969,4.5,6,4.6,3.5,2.3,2.5,0,64722,62437,2285,3.53
34021,New Jersey,Mercer County,374733,5.7,14.1,38.6,10.25,0.04,5.36,0.02,1.59,1.03,16.92,50.79,70.3,4.5,87.9,21.7,41.5,4.6,28.3,80.5,88.6,129546,2.75,40413.45,77027,11.3,18.3,15.2,9.4,2.2,4,0.1,198846,190683,8163,4.11
34023,New Jersey,Middlesex County,842798,5.9,13.8,38.1,5.02,0.09,12.02,0.01,1.92,1.21,20.38,44.31,56.9,5,89.3,21.4,42,3.9,33.3,83.4,90.1,283794,2.84,36804.93,83133,8.6,11.9,10.9,8.9,2.2,3.8,1.8,442313,424201,18112,4.09
34025,New Jersey,Monmouth County,626351,5.1,16.1,42.8,3.6,0.08,2.73,0.02,1.54,0.99,10.59,75.38,82.5,4.4,92.8,24.1,44,5.8,33.6,86.2,91.2,232482,2.67,46316.1,91807,7.6,10.8,9.8,7.4,2.2,3.5,0.7,330689,317076,13613,4.12
34027,New Jersey,Morris County,499693,5,15.8,42.3,1.61,0.06,5.06,0.01,1.5,1.03,13,72.01,75.7,3.8,94,20.3,52.6,5,30.9,89.3,93.1,180124,2.72,53409.19,107034,4.6,5.3,4.7,6,1.5,2.9,0.3,259911,250447,9464,3.64
34029,New Jersey,Ocean County,597943,6.9,22.1,42.9,1.51,0.03,0.99,0.02,1.03,0.77,9.03,84.9,87.3,7,91.2,28.4,28.4,8.9,30.7,79.2,86.5,223135,2.61,33116.09,65771,10.9,23,18.5,7.3,2.7,3.7,0.1,271129,258063,13066,4.82
34031,New Jersey,Passaic County,512607,6.8,13.6,36.7,5.91,0.2,2.65,0.01,8.29,1.68,40.53,42.05,51.8,4.6,83,21.3,27,3.6,27.6,76.7,83.6,162440,3.09,27906.8,63339,17,28.2,26.1,13.9,4.1,5.4,1.6,245454,231482,13972,5.69
34033,New Jersey,Salem County,62792,5.5,17.2,41.9,6.64,0.1,0.48,0,0.98,1.47,8.27,75.07,91.3,5.2,87.1,28,21,8.8,25.6,74.4,83.6,24038,2.59,31410.04,63934,14.2,31.4,25.9,7.3,3.4,3.7,0.2,29891,28061,1830,6.12
34035,New Jersey,Somerset County,335432,5.3,14.4,41.3,4.7,0.11,8.57,0,1.78,1.02,14.37,57.73,69.6,4,94.3,20.1,53.1,4,32,89.4,93,115970,2.84,50925.7,106046,4.8,4.6,4.8,6.4,3.4,3.6,1.6,173325,166730,6595,3.8
34037,New Jersey,Sussex County,141682,4.6,15.4,44.1,1.04,0.01,1,0,0.67,0.76,7.51,87.19,90.3,4.3,94.4,28.7,34.4,7.1,38.2,86.3,92.3,53618,2.64,41182.58,89238,5.3,6.7,6,6.4,3.1,3.4,0.3,75277,71981,3296,4.38
34039,New Jersey,Union County,563892,6.3,13.6,38.3,10.57,0.14,2.5,0.02,7.22,1.26,30.72,40.67,56.4,5.5,86,22.7,34.1,3.7,31.1,79.4,87.4,187916,2.93,36897.61,73376,10.3,15,14.2,13,4.1,5.6,1.6,276968,263748,13220,4.77
34041,New Jersey,Warren County,106798,4.7,16.5,43.5,2.18,0.06,1.44,0.01,0.87,0.77,8.62,82.88,88.5,4.7,90.8,27.6,31.7,6.8,35.4,82.8,89.5,41385,2.54,37325.2,75500,8.2,10.7,12.1,7.1,2.7,3.7,0.8,56567,54211,2356,4.16
35001,New Mexico,Bernalillo County,676773,6,14.7,37.1,1.46,2.35,1.24,0.04,5.83,2.07,49.5,39.47,70.1,5.2,88.5,31.8,33.4,9.3,21.9,75.7,86.6,263551,2.53,27343.87,50386,18,28.9,25.1,10.8,2.7,4.7,0.5,326340,308474,17866,5.47
35003,New Mexico,Catron County,3587,3.7,39.2,60.2,0.13,0.03,0.17,0,0.55,0.17,15.76,83.25,78.1,1.7,95.2,30.6,25.8,12.4,14.6,55.1,69.6,1433,2.36,20715.25,42047,21.5,72.5,33.1,13,21.6,24.1,0,1154,1074,80,6.93
35005,New Mexico,Chaves County,64866,7,15.1,35.3,0.83,0.76,0.37,0.02,5.29,1.31,55.56,40.36,63.9,8.3,78.3,32.1,19,8.2,19.8,67.9,80.4,23343,2.72,20852.21,42177,21.2,38.1,30.7,13.5,4.5,7.1,0,27274,25517,1757,6.44
35006,New Mexico,Cibola County,26853,7,14.7,36.4,0.6,20.8,0.24,0,4.43,1.14,37.96,20.01,57.8,8.6,80.7,35.3,12.4,8.5,23.4,52.2,73.5,9068,2.77,17216.97,36089,28.5,38.8,40,14.7,5.3,5.2,0.6,9081,8368,713,7.85
35007,New Mexico,Colfax County,12174,5,24.8,48.8,0.34,1.01,0.17,0,2.97,1.43,49.19,47.16,77.6,4.3,88.6,35.3,20.5,13.4,15.6,62.6,74.9,5591,2.15,21533.02,33042,23.5,50.5,34.5,9.6,7.6,6.7,0,5663,5321,342,6.04
35009,New Mexico,Curry County,49812,8.3,11.7,30.8,2.94,0.54,0.74,0.1,9.49,2.12,40.97,49.13,72.3,7,83.1,36.4,19.9,15.6,14.3,73.7,85.4,18470,2.67,21623.22,41941,22.5,41.8,33.9,14.1,5.5,6.5,0,22018,20952,1066,4.84
35011,New Mexico,De Baca County,1829,3.7,18.7,42.6,0.74,0,0.12,0,9.28,2.73,46.03,52.23,73,0.2,87.2,40.8,10.4,17.6,10.3,64.9,77,666,2.99,17339.13,31439,22.7,0,21.8,9.1,0,0,0,840,802,38,4.52
35013,New Mexico,Dona Ana County,215579,6.9,14.4,32.9,0.89,0.56,0.49,0.01,2.95,0.93,67.7,27.98,48.3,5,79.2,29.6,27.4,9.1,20.8,70.2,83,76740,2.72,21014.71,39114,27.9,43,40.3,13.3,4.8,6.2,0.6,93805,87360,6445,6.87
35015,New Mexico,Eddy County,56997,7.3,14.1,35.9,0.74,0.7,0.23,0.02,1.91,0.62,47.51,48.5,76.9,10.5,84.8,31.9,16.2,8.7,17.7,76.2,84,21273,2.64,27865.91,60703,14.6,26.4,19.7,11.7,6.6,8.6,0,28871,27348,1523,5.28
35017,New Mexico,Grant County,27687,5.9,24.7,45.9,0.49,0.93,0.14,0.01,0.6,1.11,50,46.45,69.8,5.9,87.2,34.4,27,12.3,16.4,65.1,80.5,11879,2.33,23547.21,40470,22,32,32.1,4.7,1,1.6,0.4,12154,11405,749,6.16
35019,New Mexico,Guadalupe County,4429,4.7,23.6,41.7,0.75,0.9,0,0,4.62,1.78,82.08,15.12,46.3,2.7,77.7,25.9,13.1,9.3,18.3,32.3,43.7,1253,2.98,13697.99,26060,13,42.3,19.6,5.5,3.5,6.1,0,1636,1531,105,6.42
35021,New Mexico,Harding County,692,4.4,31.1,58.4,0,0.09,0,0,0.92,2.38,37.36,62.27,68.6,0,89.7,30.6,24,18.5,23,47.3,57.6,203,2.69,25527.51,35096,19.8,8.3,30.7,9.7,0,2.8,0,275,257,18,6.55
35023,New Mexico,Hidalgo County,4305,6.5,20.4,42.6,0.34,0.29,0,0,0.7,1.17,57.94,40.8,59.6,7.2,78.9,31.1,14.4,9.6,19.9,61.1,71.8,1761,2.47,17664.37,31829,26,39.9,37.7,10.5,8.3,4.9,0,2107,1998,109,5.17
35025,New Mexico,Lea County,68759,8.1,10.8,31.7,1.89,0.42,0.02,0.03,2.44,1.12,56.83,37.16,60.1,6.6,72.9,28.5,13.1,5.8,20.4,73.4,82.2,22029,3.04,24422.37,59285,16.1,24.4,22.2,15.9,6,9.7,1.3,27554,25744,1810,6.57
35027,New Mexico,Lincoln County,19395,4.8,26.9,50.9,0.31,0.88,0.26,0,1.75,1.16,31.92,63.36,77.8,11,91.4,32.7,29.6,13.7,21.1,64.7,78.2,7902,2.45,25466.53,42145,15.4,8.9,17.5,11.6,3.7,11.2,0,8657,8179,478,5.52
35028,New Mexico,Los Alamos County,18738,5.4,17.2,43,0.15,0.59,2.98,0,1.33,1.66,17.25,72.89,84.3,3.6,98,22.5,65.5,9.9,15.7,86.3,91.9,7525,2.38,51736.97,110190,5.1,7.7,5.4,4.3,0,2.1,0,9056,8715,341,3.77
35029,New Mexico,Luna County,24078,7.4,20.4,39,0.68,0.53,0.27,0,1.99,0.75,65.92,30.96,48.6,9.6,67.1,22.3,14.1,8.8,17.8,51.1,70.1,9088,2.63,15268.44,27602,31.8,46.7,42.5,14.4,4,3.6,1.5,10454,8979,1475,14.11
35031,New Mexico,McKinley County,72564,8.1,11.1,31.6,0.27,37.85,0.49,0.02,1.47,1.77,14.13,9.09,46,7.2,74.8,29.5,10.8,6,22.1,39.6,54.9,19764,3.65,12390.96,30336,37.5,45,45.7,24,10.4,13.5,1.1,24237,22130,2107,8.69
35033,New Mexico,Mora County,4551,5.2,21.7,47,0.03,0.03,0,0,20.96,0.62,79.02,13.96,30.3,0.9,89.2,38.6,12.7,9.2,31,45.3,55.7,1513,3.04,13642.11,26644,20.3,36,29.7,11.2,9.2,7.6,0,2184,2012,172,7.88
35035,New Mexico,Otero County,65817,6.9,16.4,35.6,1.69,3.38,0.67,0.06,3.26,1.87,37.49,49.79,71.5,6.3,84.5,37.4,18.3,17,18.5,72.9,82.3,23657,2.61,21069.73,43533,21.4,29.1,32,11.9,2.6,6.3,1,24778,23265,1513,6.11
35037,New Mexico,Quay County,8306,6.1,24,46.1,0.79,0.7,0.33,0.1,2.45,1.55,44.69,50.43,78.9,8.4,84.4,28.8,15.4,8.6,15.5,55.6,67.9,3085,2.72,15731.99,26663,21.6,41.8,36.9,6.2,1.3,0.4,0,3211,3011,200,6.23
35039,New Mexico,Rio Arriba County,39159,6.8,17.4,40.7,0.29,7.9,0.2,0.01,12.33,1.29,71.41,12.86,38.8,3,85.3,34.1,18.5,7.6,27.2,49.1,58.6,12852,3.02,16109.93,33422,26.4,32.6,33.1,13.8,11.8,9,0.1,16708,15632,1076,6.44
35041,New Mexico,Roosevelt County,18847,7.2,13,29.7,1.61,0.37,0.24,0.02,9.59,2.01,40.99,53.1,70.4,7.3,79.5,28.1,24.5,8.2,17.6,71.5,81.5,7125,2.54,19671.65,35928,27.5,47.6,37.8,14.1,5.8,6.7,0,7937,7518,419,5.28
35043,New Mexico,Sandoval County,142507,5.6,15.7,39.6,0.98,6.24,0.73,0.06,4.73,2.2,37.87,44.58,72.3,6.1,90.4,35,30.1,11.3,28.4,78.4,87.2,49265,2.8,26522.86,60345,14.7,25,19.2,10.8,6.1,6.7,1.5,63918,59972,3946,6.17
35045,New Mexico,San Juan County,126926,7.2,13.1,34.6,0.28,19.52,0.3,0.03,2.36,1.46,19.86,39.22,68.4,5.9,83.7,37.5,14.6,7.9,23.9,58.4,74.6,41999,3.01,21477.74,49686,20.8,27.9,27.3,16.9,8.8,9.3,2.2,53194,49349,3845,7.23
35047,New Mexico,San Miguel County,27748,4.9,19.1,42.9,0.67,0.65,0.59,0.1,21.15,1.77,77.58,18.11,42.6,4.9,80.5,32.7,19.6,9.5,20.8,47.1,64.9,11041,2.41,17171.78,29168,30.9,60.1,39.8,12,6.4,7.4,0,10852,10045,807,7.44
35049,New Mexico,Santa Fe County,148750,4.7,20.8,45.3,0.38,1.75,0.63,0.05,4.38,1.37,51.19,42.91,65.8,4.1,88.9,25.2,41.4,8.2,22.3,76.2,85.7,61651,2.34,35058.55,57945,14.4,27,21.8,13.3,2.5,8.3,0.4,72851,69133,3718,5.1
35051,New Mexico,Sierra County,11116,4.5,34.5,55.9,0.28,1.04,0.26,0,1.07,1.21,29.92,65.75,79.3,7.2,84.1,33.7,19.2,17.7,16.7,57.9,73.2,5400,2.04,22846.57,29690,21.2,48.6,33,7.6,0,1.8,0,4094,3770,324,7.91
35053,New Mexico,Socorro County,16798,3,17.7,40,0.04,5.7,1.09,0,1.95,2.51,49.7,35.1,61.1,5.8,76.8,23.3,19.5,7.6,16.9,53.9,66.7,4698,3.53,13484.14,34008,26.6,49.8,35.6,12.5,3.1,13.9,0.7,6490,6066,424,6.53
35055,New Mexico,Taos County,32795,4.5,23.1,47.7,0.25,3.63,0.15,0.01,3.97,1.01,56.76,35.4,52.9,3.5,87.5,33.2,27.7,9.4,20.2,56.6,74.7,12603,2.55,20335.69,35314,21.3,21.5,27.8,11.9,1.7,4,0.4,14979,13790,1189,7.94
35057,New Mexico,Torrance County,15506,4.9,19.2,44,0.86,0.57,0.1,0,0.95,2.11,42.08,52.25,76.6,6.1,83.9,33.3,17.7,12.5,29.6,59.2,79.1,5598,2.66,17672.93,35543,27.1,42.5,31.8,8.8,0.5,2.2,1.8,5484,5010,474,8.64
35059,New Mexico,Union County,4187,6.3,19,40.2,0.65,1.87,0.01,0,3.71,1.84,41.27,51.99,75.4,9.1,78.3,22.5,15.9,8.8,15.1,55.1,68,1424,2.53,23415.02,38240,14.2,32.7,26.2,14.7,14.8,10.9,0,1870,1799,71,3.8
35061,New Mexico,Valencia County,75940,5.9,16,39,0.47,2.18,0.39,0,5.1,1.5,60,33.59,67.1,4.7,82.2,32.7,16.3,11,28.8,63.3,76.4,26985,2.76,19738.04,43428,22,35.7,29.1,10.4,2.9,4.4,0,29846,27857,1989,6.66
36001,New York,Albany County,309612,5.1,15.6,37.8,6.15,0.08,3.21,0.02,0.69,1.84,5.68,72.98,87.3,3.9,92.6,27.3,40.5,6.1,20.4,80.7,87.8,125376,2.32,36451.72,62293,12.4,18.1,14.7,4.7,1.5,1.9,0.3,159950,153134,6816,4.26
36003,New York,Allegany County,46894,5.2,17.4,38.6,0.72,0.14,0.58,0.01,0.25,0.56,1.54,94.48,94.9,5,89.4,31.7,19.8,10.1,21.4,69.4,80.5,18124,2.34,24276.07,45359,16.5,30,24.8,8.1,13.5,9.9,0.3,19858,18527,1331,6.7
36005,New York,Bronx County,1471160,7.4,11.8,33.6,16.81,0.33,1.83,0.03,18.74,1.75,55.68,9.46,40.7,5.8,71.5,24.5,19.4,2.5,44.2,70.4,82.4,495356,2.85,18852.63,36593,29.7,40.6,41.6,11.1,2.7,3.2,0.9,621649,583116,38533,6.2
36007,New York,Broome County,193639,5.2,17.9,39.6,2.88,0.11,2.12,0.02,0.45,1.4,3.99,84.05,90.5,4.5,90.4,31.1,28,7.7,19.7,77.6,85.5,78821,2.36,27627.97,49064,17.1,26,22.4,4.9,1.6,3,0.3,85835,81016,4819,5.61
36009,New York,Cattaraugus County,77348,5.8,17.7,41.7,0.83,1.48,0.44,0,0.2,1,2.02,90.82,95.3,5.4,88.4,29.9,18.9,10.6,21.9,66.6,80.1,31723,2.38,24452.52,45571,16.9,27.1,23.2,7.5,11.5,7.6,0.9,34668,32502,2166,6.25
36011,New York,Cayuga County,77603,5,17.4,42.5,2.04,0.15,0.24,0,0.35,1.23,2.79,90.47,95.4,5.7,87.6,32.5,22.4,9.2,23,74.5,83.6,31428,2.36,28966.95,54664,11.6,19.5,16.7,6.5,6.9,5.2,0,36134,34291,1843,5.1
36013,New York,Chautauqua County,129046,5.4,18.5,42.3,1.32,0.16,0.3,0.02,0.85,0.99,7.2,87.78,92.2,6.1,88.5,31.6,21.2,9,18,71.5,82.4,52983,2.35,24353.62,44304,18.5,33,27.9,6.6,7.2,7.3,0,55854,52460,3394,6.08
36015,New York,Chemung County,85557,5.9,17.3,41.2,3.01,0.23,0.8,0.01,0.26,1.58,2.97,86.52,96.3,4,90.4,30,25.1,8.8,19.6,74.9,85.7,34664,2.37,28293.25,51251,15.8,30,22.2,5.5,2.3,3.8,0,35872,33865,2007,5.59
36017,New York,Chenango County,47863,5.3,19.2,44.4,0.43,0.16,0.21,0.02,0.21,0.93,2.15,94.87,96.7,5.6,87.8,30.3,18.6,9.3,24.1,75.2,84.3,20373,2.36,25633.47,48567,14.5,26.3,18.5,5.3,3.3,4,0.1,22593,21372,1221,5.4
36019,New York,Clinton County,80980,4.9,15.4,39.4,2.12,0.09,0.76,0.01,0.78,0.73,2.8,89.92,94.5,4.8,86.8,27.8,21.9,9.1,19.8,76,86,31680,2.32,28204.74,52759,15.7,28.1,19.7,4.9,0.8,1.6,0.1,36268,34322,1946,5.37
36021,New York,Columbia County,60604,4.3,21.6,47.4,2.26,0.02,0.87,0.01,0.64,1.38,4.53,86.9,93.2,3.9,89.4,28.5,30.1,8.4,25.8,74.9,86,25470,2.32,35465.95,61093,11.4,18.6,13.7,5.2,2,2.1,0,31457,30249,1208,3.84
36023,New York,Cortland County,47786,5.1,15.4,36.2,0.9,0.09,0.41,0.01,0.27,0.98,2.62,92.73,96.9,3.7,90.6,30.4,26,7.4,20.5,70.3,82.8,17925,2.5,27380.8,52451,14.7,24.1,16.2,4.8,6,4.1,0.1,23103,21746,1357,5.87
36025,New York,Delaware County,45001,4.1,22.8,47,0.98,0.07,0.35,0,0.36,0.72,3.68,92.49,93.8,5.4,87.7,28.4,21.6,8.7,24.4,71.9,82,19098,2.28,26473.68,47921,16.5,35.8,29.8,7.1,5.5,5.4,0,19104,18026,1078,5.64
36027,New York,Dutchess County,295568,4.7,16,41.8,5.25,0.19,1.87,0.02,1.85,1.51,11.72,72.21,84.3,4.4,90.5,29.6,34.6,6.5,32.2,84.3,90,107384,2.58,37704.65,75585,9.1,13.5,11.5,5.6,1.8,2.5,0.3,144725,138458,6267,4.33
36029,New York,Erie County,925528,5.4,16.9,40.3,6.72,0.25,1.73,0.02,1.1,1.17,5.21,75.95,89.7,5.4,91.1,30.3,32.9,7.5,21.3,76,84.7,386371,2.32,31324.14,54006,14.9,25,22.2,4.3,1.6,2,0.2,448645,425362,23283,5.19
